2015-7-6,7842.43,7842.43,6883.61,7236,7370.253
2015-7-7,6977.55,7030.98,6763.12,6763.53,6986.312
2015-7-8,6444.67,6702.28,6444.25,6602.37,6602.37
2015-7-9,6525.12,6896.49,6525.12,6896.35,6916.542
2015-7-10,7101.82,7245.33,7081.35,7244.78,7230.715
2015-7-13,7563.38,7695.67,7502.55,7695.64,7544.888
2015-7-14,7854,8076.19,7772.39,7859.06,7859.06
2015-7-15,7836.08,7837.84,7391.96,7405.3,7405.3
2015-7-16,7342.83,7729.7,7078.71,7578.76,7596.415
2015-7-17,7629.78,8050.73,7620.16,7994.7,7787.53
2015-7-20,8025.1,8250.4,7931.65,8116.5,7978.645
2015-7-21,8011.9,8291.93,7937.63,8220.46,8169.76
2015-7-22,8207.17,8354.39,8075.6,8320.24,8360.875
2015-7-23,8330.47,8585.8,8288.84,8551.99,8551.99
2015-7-24,8580.65,8706.25,8348.42,8425.07,8251.267
2015-7-27,8240.68,8493.35,7791.6,7794.18,7950.543
2015-7-28,7514.15,7893.94,7261.61,7649.82,7649.82
2015-7-29,7765.95,8024.58,7472.63,8022.8,8022.8
2015-7-30,7979.57,8174.7,7766.46,7800.58,7861.937
2015-7-31,7692.48,7876.65,7634.54,7727.06,7701.073
2015-8-3,7605.9,7658.17,7370.04,7540.21,7540.21
2015-8-4,7548.03,7942.27,7532.83,7942.1,7668.235
2015-8-5,7933.32,8047.7,7773.92,7839.34,7796.26
2015-8-6,7660.58,7891.56,7633.29,7792.03,7924.285
2015-8-7,7874.42,8015.37,7855.68,8013.32,8052.31
2015-8-10,8106.12,8437.92,8079.88,8394.09,8180.335
2015-8-11,8402.32,8551.53,8356.52,8435.33,8308.36
2015-8-12,8342.61,8490.27,8320.05,8336.34,8436.385
2015-8-13,8287.77,8535.37,8237.89,8534.43,8564.41
2015-8-14,8599.77,8717.07,8548.34,8625.24,8692.435
2015-8-17,8613.29,8820.98,8582.83,8820.46,8820.46
2015-8-18,8842.16,8858.33,8140.91,8161.27,8161.27
2015-8-19,7865.64,8404.94,7667.32,8340.98,8340.98
2015-8-20,8255.93,8376.67,8049.51,8049.51,7920.49
2015-8-21,7884.31,8006.29,7583.7,7612.9,7500
2015-8-24,7255.3,7292.77,7003.66,7006.19,7079.51
2015-8-25,6496.11,6666.81,6467.81,6481.41,6659.02
2015-8-26,6470,6687.53,6165.11,6238.53,6238.53
2015-8-27,6344.96,6457.86,6099.17,6456.06,6540.71
2015-8-28,6554.76,6844.45,6512.7,6842.89,6842.89
